artist,country,city,latitude,longitude,address,state,state_pop
Two Door Cinema Club,United Kingdom,Bangor,54.662595,-5.6679127,"Bangor, County Down, Northern Ireland / Tuaisceart Éireann, BT20 5AG, United Kingdom",Wales,3131640
Two Door Cinema Club,United Kingdom,Bangor,54.662595,-5.6679127,"Bangor, County Down, Northern Ireland / Tuaisceart Éireann, BT20 5AG, United Kingdom",Northern Ireland,1910543
Ben Howard,United Kingdom,Bantham,50.2784234,-3.868506,"Bantham, Thurlestone, South Hams, Devon, England, TQ7 3AJ, United Kingdom",South West (England),5764881
Billy Bragg,United Kingdom,Barking,51.65850154131719,0.3662414081714318,"Barking Place, Padham's Green, Mountnessing, Brentwood, Essex, England, CM4 9FQ, United Kingdom",London,8855333
Saxon,United Kingdom,Barnsley,53.5527719,-1.4827755,"Barnsley, South Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
The Danse Society,United Kingdom,Barnsley,53.5527719,-1.4827755,"Barnsley, South Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
Depeche Mode,United Kingdom,Basildon,51.5754602,0.4757363,"Basildon, Essex, England, United Kingdom",East,6398497
Xerath,United Kingdom,Basingstoke,51.262826,-1.0861976,"Basingstoke, Basingstoke and Deane, Hampshire, England, RG21 7AT, United Kingdom",South East (England),9379833
Canterbury,United Kingdom,Basingstoke,51.262826,-1.0861976,"Basingstoke, Basingstoke and Deane, Hampshire, England, RG21 7AT, United Kingdom",South East (England),9379833
Tears for Fears,United Kingdom,Bath,51.3813864,-2.3596963,"Bath, Bath and North East Somerset, West of England, England, United Kingdom",South West (England),5764881
Ignominious Incarceration,United Kingdom,Bath,51.3813864,-2.3596963,"Bath, Bath and North East Somerset, West of England, England, United Kingdom",South West (England),5764881
More Than Life,United Kingdom,Bath,51.3813864,-2.3596963,"Bath, Bath and North East Somerset, West of England, England, United Kingdom",South West (England),5764881
The Heavy,United Kingdom,Bath,51.3813864,-2.3596963,"Bath, Bath and North East Somerset, West of England, England, United Kingdom",South West (England),5764881
Trigger the Bloodshed,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol & Bath Railway Path, Newbridge, Bath, Bath and North East Somerset, West of England, England, BA1 3HX, United Kingdom",South West (England),5764881
Robert Palmer,United Kingdom,Batley,53.716564,-1.6363856,"Batley, Kirklees, West Yorkshire, England, WF17 8LB, United Kingdom",Yorkshire and The Humber,5541262
Keane,United Kingdom,Battle,50.9265004,0.4757177177780828,"Battle, Rother, East Sussex, England, United Kingdom",South East (England),9379833
Orange Juice,United Kingdom,Bearsden,55.920461,-4.3332046,"Bearsden, East Dunbartonshire, Alba / Scotland, G61 3RU, United Kingdom",Scotland,2683040
Fearless Vampire Killers,United Kingdom,Beccles,52.4583779,1.5622924,"Beccles, East Suffolk, Suffolk, England, United Kingdom",East,6398497
David Sylvian,United Kingdom,Beckenham,51.4070938,-0.0303183,"Beckenham, London Borough of Bromley, London, Greater London, England, BR3 1DZ, United Kingdom",London,8855333
Peter Frampton,United Kingdom,Beckenham,51.3751615,0.6282966559787508,"Beckenham Mobile Home Park, Upchurch, Gillingham, Kent, England, ME8 7XF, United Kingdom",London,8855333
Don Broco,United Kingdom,Bedford,52.1363806,-0.4675041,"Bedford, England, MK40 1SU, United Kingdom",East,6398497
Wolf People,United Kingdom,Bedford,52.1363806,-0.4675041,"Bedford, England, MK40 1SU, United Kingdom",East,6398497
Stiff Little Fingers,United Kingdom,Belfast,54.596391,-5.9301829,"Belfast, County Antrim, Northern Ireland / Tuaisceart Éireann, United Kingdom",Northern Ireland,1910543
Darkest Era,United Kingdom,Belfast,54.596391,-5.9301829,"Belfast, County Antrim, Northern Ireland / Tuaisceart Éireann, United Kingdom",Northern Ireland,1910543
And So I Watch You From Afar,United Kingdom,Belfast,54.596391,-5.9301829,"Belfast, County Antrim, Northern Ireland / Tuaisceart Éireann, United Kingdom",Northern Ireland,1910543
Gary Moore,United Kingdom,Belfast,54.596391,-5.9301829,"Belfast, County Antrim, Northern Ireland / Tuaisceart Éireann, United Kingdom",Northern Ireland,1910543
Van Morrison,United Kingdom,Belfast,54.596391,-5.9301829,"Belfast, County Antrim, Northern Ireland / Tuaisceart Éireann, United Kingdom",Northern Ireland,1910543
Fruupp,United Kingdom,Belfast,54.596391,-5.9301829,"Belfast, County Antrim, Northern Ireland / Tuaisceart Éireann, United Kingdom",Northern Ireland,1910543
Teenage Fanclub,United Kingdom,Bellshill,55.8189311,-4.0225794,"Bellshill, North Lanarkshire, Alba / Scotland, ML4 1AJ, United Kingdom",Scotland,2683040
Druid,United Kingdom,Berkhamsted,51.7607271,-0.5652554,"Berkhamsted, Dacorum, Hertfordshire, England, United Kingdom",East,6398497
Gruff Rhys,United Kingdom,Bethesda,53.1809093,-4.0614444,"Bethesda, Gwynedd, Cymru / Wales, LL57 3AS, United Kingdom",Wales,3131640
Peter Green,United Kingdom,Bethnal Green,51.5303456,-0.0561633,"Bethnal Green, London Borough of Tower Hamlets, London, Greater London, England, E2 9RD, United Kingdom",London,8855333
Kate Bush,United Kingdom,Bexleyheath,51.4548064,0.152243178922954,"Bexleyheath Marriott Hotel, 1, Broadway, Barnehurst, Bexleyheath, London, Kent, Greater London, England, DA6 7JZ, United Kingdom",London,8855333
Forever Never,United Kingdom,Billericay,51.6284395,0.4218142,"Billericay, Basildon, Essex, England, United Kingdom",East,6398497
White Noise,United Kingdom,Billingham,54.6072779,-1.2910885,"Billingham, Stockton-on-Tees, Tees Valley, England, United Kingdom",North East (England),2683040
Marmozets,United Kingdom,Bingley,53.8479533,-1.8384526,"Bingley, Bradford, West Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
Half Man Half Biscuit,United Kingdom,Birkenhead,53.39482795,-3.0544886183569178,"Birkenhead Sixth Form College, Park Road West, Claughton, Birkenhead, Wirral, Liverpool City Region, England, CH43 8SQ, United Kingdom",North West (England),7516113
The Moody Blues,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Black Sabbath,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Godflesh,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Magnum,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Dexys Midnight Runners,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Sarpanitum,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Swell Maps,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
The Move,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham and Fazeley Canal, Birmingham, Staffordshire, West Midlands, England, United Kingdom",West Midlands (England),6021653
Mistress,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Electric Light Orchestra,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham and Fazeley Canal, Birmingham, Staffordshire, West Midlands, England, United Kingdom",West Midlands (England),6021653
Broadcast,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Scorn,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Traffic,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
DOOM,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Tony Iommi,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Fine Young Cannibals,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
The Beat,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Benediction,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Two,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Au Pairs,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Sacrilege,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Joan Armatrading,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Fukpig,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Johnny Foreigner,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Esoteric,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Alunah,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Duran Duran,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Quartz,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Human Hands,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Outlander,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Anaal Nathrakh,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Swim Deep,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Lock Up,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Rannoch,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Blakfish,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Judas Priest,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Blaze Bayley,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Ice,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Ocean Colour Scene,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Epic45,United Kingdom,Birmingham,52.4796992,-1.9026911,"Birmingham, West Midlands, England, United Kingdom",West Midlands (England),6021653
Flux of Pink Indians,United Kingdom,Bishop's Stortford,51.8676279,0.1631961,"Bishop's Stortford, East Hertfordshire, Hertfordshire, England, United Kingdom",East,6398497
Amy Macdonald,United Kingdom,Bishopbriggs,55.9039659,-4.2244495,"Bishopbriggs, Donhoe Court, Auchinairn, Bishopbriggs, East Dunbartonshire, Alba / Scotland, G64 1QD, United Kingdom",Scotland,2683040
Boston Manor,United Kingdom,Blackpool,53.817944,-3.050981,"The Blackpool Sixth Form College, Blackpool Old Road, Little Carleton, Carleton, Blackpool, Lancashire, England, FY3 7LR, United Kingdom",North West (England),7516113
Jethro Tull,United Kingdom,Blackpool,53.817944,-3.050981,"The Blackpool Sixth Form College, Blackpool Old Road, Little Carleton, Carleton, Blackpool, Lancashire, England, FY3 7LR, United Kingdom",North West (England),7516113
Ian Anderson,United Kingdom,Blackpool,53.817944,-3.050981,"The Blackpool Sixth Form College, Blackpool Old Road, Little Carleton, Carleton, Blackpool, Lancashire, England, FY3 7LR, United Kingdom",North West (England),7516113
Me vs Hero,United Kingdom,Blackpool,53.817944,-3.050981,"The Blackpool Sixth Form College, Blackpool Old Road, Little Carleton, Carleton, Blackpool, Lancashire, England, FY3 7LR, United Kingdom",North West (England),7516113
Blanket,United Kingdom,Blackpool,53.817944,-3.050981,"Blackpool, England, FY1 1DL, United Kingdom",North West (England),7516113
Jon Gomm,United Kingdom,Blackpool,53.817944,-3.050981,"The Blackpool Sixth Form College, Blackpool Old Road, Little Carleton, Carleton, Blackpool, Lancashire, England, FY3 7LR, United Kingdom",North West (England),7516113
Nicky Wire,United Kingdom,Blackwood,51.6663189,-3.1974329,"Blackwood, Caerphilly, Cymru / Wales, United Kingdom",Wales,3131640
Manic Street Preachers,United Kingdom,Blackwood,51.6663189,-3.1974329,"Blackwood, Caerphilly, Cymru / Wales, United Kingdom",Wales,3131640
Mark Knopfler,United Kingdom,Blyth,55.1270903,-1.5099726,"Blyth, Northumberland, North East, England, United Kingdom",North East (England),2683040
Badly Drawn Boy,United Kingdom,Bolton,53.5782863,-2.4300367,"Bolton, Greater Manchester, England, United Kingdom",North West (England),7516113
Cherry Ghost,United Kingdom,Bolton,53.5782863,-2.4300367,"Bolton, Greater Manchester, England, United Kingdom",North West (England),7516113
Buzzcocks,United Kingdom,Bolton,53.5782863,-2.4300367,"Bolton, Greater Manchester, England, United Kingdom",North West (England),7516113
Big Big Train,United Kingdom,Bournemouth,50.84096957779375,-2.1482950649491195,"Bournemouth Road, Littleton, Blandford St. Mary, Dorset, England, DT11 9NN, United Kingdom",South West (England),5764881
"Giles, Giles and Fripp",United Kingdom,Bournemouth,50.84096957779375,-2.1482950649491195,"Bournemouth Road, Littleton, Blandford St. Mary, Dorset, England, DT11 9NN, United Kingdom",South West (England),5764881
Heart in Hand,United Kingdom,Bournemouth,50.72882803333173,-1.9018559868439928,"Dorset Road, Westbourne, Bournemouth, Bournemouth, Christchurch and Poole, England, BH4 9LB, United Kingdom",South West (England),5764881
Air Traffic,United Kingdom,Bournemouth,50.84096957779375,-2.1482950649491195,"Bournemouth Road, Littleton, Blandford St. Mary, Dorset, England, DT11 9NN, United Kingdom",South West (England),5764881
The Cult,United Kingdom,Bradford,53.7944229,-1.7519186,"Bradford, West Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
My Dying Bride,United Kingdom,Bradford,53.7944229,-1.7519186,"Bradford, West Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
Solstice,United Kingdom,Bradford,53.7944229,-1.7519186,"Bradford, West Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
Allan Holdsworth,United Kingdom,Bradford,53.7944229,-1.7519186,"Bradford, West Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
New Model Army,United Kingdom,Bradford,53.7944229,-1.7519186,"Bradford, West Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
Natalia Kills,United Kingdom,Bradford,53.7944229,-1.7519186,"Bradford, West Yorkshire, England, United Kingdom",Yorkshire and The Humber,5541262
Jesus Jones,United Kingdom,Bradford-on-Avon,51.346715,-2.2504329,"Bradford-on-Avon, Wiltshire, England, United Kingdom",South West (England),5764881
InMe,United Kingdom,Brentwood,51.6201654,0.3018662,"Brentwood, Essex, England, United Kingdom",East,6398497
Bullet For My Valentine,United Kingdom,Bridgend,51.5049859,-3.5756674,"Bridgend, Cymru / Wales, CF31 1DB, United Kingdom",Wales,3131640
Funeral for a Friend,United Kingdom,Bridgend,51.5049859,-3.5756674,"Bridgend, Cymru / Wales, CF31 1DB, United Kingdom",Wales,3131640
KK's Priest,United Kingdom,Bridgnorth,52.5305171,-2.4207754,"Bridgnorth, Hollybush Road, High Town, Oldbury, Bridgnorth, Shropshire, England, WV16 4AX, United Kingdom",West Midlands (England),6021653
Secondsmile,United Kingdom,Bridport,50.733785,-2.7589005,"Bridport, Dorset, England, United Kingdom",South West (England),5764881
PJ Harvey,United Kingdom,Bridport,50.733785,-2.7589005,"Bridport, Dorset, England, United Kingdom",South West (England),5764881
Fear of Men,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
The Pipettes,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
As Living Arrows,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
The Go! Team,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Wallands Park, Lewes, East Sussex, England, BN7 1HA, United Kingdom",South East (England),9379833
Toska,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Nevill, Lewes, East Sussex, England, BN7 1EW, United Kingdom",South East (England),9379833
Chalk Hands,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Toy,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Dead Swans,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Johnny Truant,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Squid,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Dream Wife,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Tigercub,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Ditz,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
The Mire,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Blood Red Shoes,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Fall of Efrafa,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Esben and the Witch,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Necrosanct,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Nevill, Lewes, East Sussex, England, BN7 1EW, United Kingdom",South East (England),9379833
Delta Sleep,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
As It Is,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Porridge Radio,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
We Never Learned To Live,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Gnarwolves,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
King Goat,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
The Levellers,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Fujiya and Miyagi,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Wallands Park, Lewes, East Sussex, England, BN7 1HA, United Kingdom",South East (England),9379833
Hydra Vein,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Nevill, Lewes, East Sussex, England, BN7 1EW, United Kingdom",South East (England),9379833
Deathwish,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Nevill, Lewes, East Sussex, England, BN7 1EW, United Kingdom",South East (England),9379833
Electrelane,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Wallands Park, Lewes, East Sussex, England, BN7 1HA, United Kingdom",South East (England),9379833
Diagonal,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Nevill, Lewes, East Sussex, England, BN7 1EW, United Kingdom",South East (England),9379833
Architects,United Kingdom,Brighton,50.821463,-0.140056,"Brighton Road, Nevill, Lewes, East Sussex, England, BN7 1EW, United Kingdom",South East (England),9379833
The Ghost of a Thousand,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Black Peaks,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
The Kooks,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
The Physics House Band,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
I Feel Fine,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
The Eighties Matchbox B-Line Disaster,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Earth Moves,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Passenger,United Kingdom,Brighton,50.821463,-0.140056,"Brighton, Brighton and Hove, England, BN1 1HH, United Kingdom",South East (England),9379833
Jaguar,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Fuck Buttons,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Kosheen,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Mark Stewart And The Maffia,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Basilisk,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Gravenhurst,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Cryptworm,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Onslaught,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
The Sundays,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Sugar Horse,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Rip Rig and Panic,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Tricky,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
IDLES,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Secret Shine,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Flying Saucer Attack,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Turbowolf,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Phoxjaw,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Crippled Black Phoenix,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Noctule,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
The Pop Group,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Yola,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Portishead,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
Evita,United Kingdom,Bristol,51.4538022,-2.5972985,"Bristol, City of Bristol, West of England, England, United Kingdom",South West (England),5764881
